duration,wage-increase-first-year,wage-increase-second-year,wage-increase-third-year,cost-of-living-adjustment,working-hours,pension,standby-pay,shift-differential,education-allowance,statutory-holidays,vacation,longterm-disability-assistance,contribution-to-dental-plan,bereavement-assistance,contribution-to-health-plan,class
2,6.158165,4.366669,5,0,32.426897,2,2,5,0,11,2,1,2,1,2,1
2,6.141416,4,5,1,28.206175,2,10,5,0,12,1,1,2,1,2,1
3,2.042537,2.689442,5,0,40,2,2,4,0,9.060769,0,0,1,0,2,0
2,4.496387,4,5,0,39,1,2,3,0,13,1,1,1,1,2,1
3,3.837005,4,5,0,34.884371,2,14,5,1,11,1,1,1,1,2,1
1,3.718358,4,5,2,39,0,3.039058,1.349245,0,11,1,1,1,1,2,0
2,2.943282,4.834312,3.115768,0,40,2,2,5,1,10.11587,0,1,1,1,2,1
3,3.730946,2.607264,5,0,40,2,7.73571,6.963873,0,9.952039,0,1,0,1,1,1
2,5.753101,6.538878,5.1,1,37.525492,2,2,11.454784,0,9.892788,0,1,1,1,2,1
3,3.675331,4,4.577911,0,38.319214,2,14,5,0,13,0,1,1,1,2,1
3,6.715264,2.920257,5,1,31.925579,2,14,0.954681,1,10.890482,2,1,0,1,2,1
2,2.567669,4.411161,5,0,40,2,2,3,0,9.833353,0,1,1,0,0,0
1,4.523839,6.157869,1.924417,0,40,2,2,1.315385,0,9.500856,0,1,1,1,2,1
3,5.782305,4.61803,5,0,40,2,2,5,0,11,1,1,2,1,2,1
2,2.646689,3.254208,5,0,40,0,2,3,0,10.349357,0,1,1,1,1,0
2,4.518365,4.587878,5,0,38.184973,2,2,-0.012869,0,12,1,1,1,1,2,1
2,4.476913,4,5,0,37.866382,2,2,3,0,12,1,1,1,1,2,1
2,5.759699,4.633297,5,0,40,2,2,3,0,9.445427,1,1,2,1,2,1
1,1.997185,5.252064,5,0,40,0,2,3,0,9.756391,0,0,1,1,0,0
2,4.315384,4,5,2,37.407225,2,9.459651,6.532789,0,11,2,1,1,1,2,1
3,2.014795,3.265092,5,0,40,2,2,3,0,9.647784,0,0,1,1,2,0
3,3.905525,3.262335,5,1,33.762694,2,2,2.157408,0,11,2,1,2,1,2,1
3,4.569131,4,5,0,40,2,2,4,1,13,0,1,1,1,0,1
2,2.813553,4,5,1,33.345911,2,2,4,0,10.340464,2,1,2,1,2,1
1,4.457872,3.157954,2.786444,2,40,2,2,3,1,9.44926,1,1,0,1,2,0
1,1.970258,4,2.124843,1,40,2,2,1.827288,1,8.477083,1,0,0,1,0,0
3,5.79461,7.003537,5,0,40,2,9.437292,0.410639,0,12,0,1,1,1,1,1
2,6.87162,4.467871,5,0,40,2,2,3,0,9.705499,2,1,2,1,1,1
2,3.337657,5.546843,5,0,37.778867,0,2,3.1099,0,11,1,0,0,1,0,0
2,4.510006,4.417774,5,0,40,2,2,4,0,12,1,1,1,1,1,1
3,3.903121,6.597963,5,1,38.200888,2,2,3,0,11,0,1,1,1,2,1
3,6.692992,2.516061,5,0,37.265428,0,2,1.106748,0,10.086965,1,0,0,1,0,0
2,5.984667,2.340325,5,0,35.520648,2,2,3,0,11,2,1,1,1,2,1
3,4.017927,4.524073,5.1,0,37.411597,2,2,4,0,11,2,1,2,1,2,1
1,3.216255,4,3.766941,1,40,2,3.945737,3,0,15,2,1,0,1,2,0
2,4.469599,4,5,0,37.487013,2,2,5,0,11,2,1,1,1,0,1
3,4.009151,2.983338,5,0,36.293722,2,2,3,0,11,0,1,1,1,2,1
2,4.469313,4.533926,5,1,33.065577,2,2,4,0,11,2,1,1,1,1,1
2,2.66394,5.507428,5,0,40,2,2,5,0,11,2,1,1,1,2,1
3,2.699161,2.437891,5,0,40,0,2,5,0,12,0,1,1,1,0,0
3,4.606669,4.518933,5,0,40,2,2,3,0,12,1,1,2,1,2,1
2,3.894709,4,5,0,34.331987,2,2,3,1,10.265657,1,1,2,1,0,0
2,4.464965,4.619876,5,0,40,2,2,3,0,15,2,1,2,1,2,1
3,2.895488,5.382186,5,0,32.603809,2,2,3,1,11,2,1,1,1,2,1
2,4.591788,4.492429,5,0,38.018981,0,2,4,0,10.015181,1,1,1,1,2,0
2,3.171472,2.071941,5,0,40,2,2,3,0,15,0,1,1,1,2,0
3,3.675333,4,2.994012,0,40,2,2,3,0,12,1,1,1,1,2,1
3,4.39158,4.657039,5.1,1,40,2,2,3,0,12,1,1,1,1,2,1
3,4.390381,2.01919,5,0,38.349924,2,2,3,1,11,1,1,1,1,2,1
1,6.355934,2.513112,5,0,40,2,2,22.162411,0,12,1,1,1,1,2,1
2,4.477583,6.213188,5,1,40,2,2,8.265451,0,11,2,1,2,1,2,1
2,4.478396,2.093519,5.1,0,29.613302,2,7.369448,4,1,12,1,1,1,1,2,1
2,4.169428,4.470662,4.558448,1,34.125245,1,2.903431,5,0,13,0,1,1,1,1,1
3,3.493912,4,5,0,40,2,2,3,0,11,1,1,0,1,2,1
2,6.723319,5.478711,5,1,40,2,2,4,0,11,1,1,2,1,2,1
2,3.652977,6.027325,5,2,36.573718,2,3.184,4,0,11,2,1,0,1,2,0
2,4.472496,4,4.544969,0,40,2,2,3,0,13,1,1,1,1,2,1
2,3.513417,4,5,0,40,1,14,3,0,9.276887,1,0,1,1,2,0
1,2.559368,4,5,0,40,0,2,5,0,12,0,0,0,0,0,0
1,6.130585,4,5,0,36.145867,2,2,4,0,11,2,1,0,1,1,1
2,4.213648,4,5,0,40,2,2,3,0,11,1,1,1,1,2,0
2,4.570031,4,5,0,40,2,5.174993,9.210375,0,9.984079,2,1,2,1,0,1
1,2.027761,2.897045,5,1,37.475388,2,2,4,1,11,1,1,0,1,1,1
3,4.582536,4.642436,4.589516,0,40,1,10,0.788565,1,11,2,1,1,1,2,1
1,3.734364,3.082174,5,0,40,0,14.03939,5,1,12,0,1,2,1,2,0
2,4.560957,4.72086,4.13034,0,33.659734,2,2,5,0,9.947217,2,1,1,1,2,1
2,4.42582,4.601398,5,0,40,2,2,3,0,11,1,1,1,1,1,1
2,1.999147,3.136366,5,0,40,1,10,7.774057,0,11,0,1,1,1,2,0
2,3.979439,2.622672,5,1,40,1,2,4,0,11,2,1,2,1,2,1
3,2.044769,4.803345,5,0,38.171779,0,2,0.300658,1,12,0,1,2,1,0,0
3,3.492271,4,4.182257,0,40,1,2,3,0,12,1,1,1,1,2,1
1,2.053055,2.351984,5,0,37.643061,2,2,3,0,11,0,1,0,1,2,0
2,4.481372,4,1.984407,0,39,2,2,1.573864,1,11,2,0,0,0,0,0
2,4.472107,4.543604,4.63716,0,37.419007,2,2,3,0,10.350813,2,1,2,1,2,1
3,4.473482,4.929515,5,0,40,2,2,3.225248,0,11,0,1,2,1,2,1
2,6.811639,5.559006,5,2,40,2,2,3,0,12,2,1,0,1,1,1
1,6.945425,4,5,0,40,2,2,5,0,11,1,1,1,1,2,1
2,4.498448,4.406743,5,1,37.096278,2,2,5,0,11,2,1,1,1,2,1
2,3.930355,1.631338,5,0,40,2,2,5,0,12,0,0,1,1,1,0
3,2.047081,3.594124,5,0,37.929901,2,10.38072,-1.442506,1,12,0,1,2,1,2,0
3,6.819628,5.674914,5,1,37.938488,2,2,3,0,9.964218,0,1,2,0,2,1
3,6.575885,4,5,1,40,0,5.900426,-0.042684,0,11,1,1,2,1,1,0
3,6.497114,6.376153,5,0,40,2,2,3,0,11,1,1,1,1,1,1
2,5.280962,4,5,0,30.646753,2,2,3,0,13,2,1,2,1,2,1
3,2.004969,3.021558,5,0,40,2,2,5.086073,0,10.107608,0,1,1,1,2,0
2,4.460708,5.453307,5,0,39,2,2,3,0,11,0,1,2,1,2,1
1,7.743775,4,5,0,34.285887,2,2,1.676631,0,9.992561,2,1,2,1,2,1
1,4.603861,2.63776,1.992312,0,40,0,2,3,0,11,0,0,1,1,1,0
3,3.363461,4,5,0,30.49124,2,2,3,0,11,0,1,1,1,1,1
1,6.548906,5.836889,5,0,37.74818,2,2,4,0,11,2,1,0,1,1,1
2,4.453061,4.593959,5,0,37.716684,0,2,3,1,11,2,0,0,1,0,0
2,2.765376,2.329313,1.948124,0,38.127179,2,2,1.598439,0,9.593007,1,1,1,1,2,0
2,2.644921,3.179212,5,2,31.770542,2,2,3,1,11,0,1,1,1,2,1
2,6.266745,6.43163,5,0,40.515656,2,2,3,0,12,0,1,1,1,2,1
3,1.948924,1.999115,5,2,28.795686,0,2,5,0,10.001766,0,1,1,1,2,0
3,4.452132,5.460431,5,2,37.167915,2,4.37844,5,0,12,2,1,0,1,1,1
1,5.085098,4,5,0,37.758078,2,2,7.964284,0,15,0,1,1,1,1,1
2,3.951403,3.478906,5,0,40,2,2,5,0,12,2,1,2,1,2,1
3,2.02882,2.498162,5,1,38.722188,0,2,1.459463,0,12,1,1,1,1,2,0
3,2.798307,2.795889,5,1,35.471054,2,2,10.760065,1,11,1,1,0,1,1,1
2,2.803099,4.587521,5,0,31.265619,2,11.112998,5,0,12,1,1,2,1,2,1
2,5.333406,4.527559,2.752332,0,40,0,2,3,1,13,1,1,0,1,2,0
3,3.667487,5.349657,5,0,35.531599,2,2,9.352961,0,11,2,1,2,1,2,1
2,6.105195,4.913195,5,0,40,2,2,4,0,11,1,1,2,1,2,1
2,2.64916,2.138505,3.174005,0,40,0,2,3,0,13,1,1,1,1,0,0
3,4.517061,4.540955,3.319913,0,40,2,14,3,1,11,2,1,2,1,2,1
3,3.995744,2.404813,5,0,32.438686,1,2,3,0,12,0,1,1,1,1,1
1,2.738077,4.427542,5,0,37.731902,0,2,5,0,13,1,0,1,1,2,0
2,2.730594,2.093994,5,0,40,0,2,3,0,9.266514,0,1,1,1,2,0
3,3.481047,4,4.489072,0,40,2,2,3,0,13,1,1,2,1,2,1
3,4.039535,4,3.275265,0,40,2,2,3,0,12,1,1,1,1,2,0
2,4.472368,4.563713,5,0,40,2,2,3,1,11,0,1,1,1,1,1
2,3.734983,4,5,2,40,1,2,-2.757406,0,11,0,0,1,1,2,0
2,3.990078,5.101262,5,0,40,0,2,3,1,12,1,0,2,1,1,0
3,1.984023,2.299903,5,0,37.176703,1,2,2.151153,0,10.344963,0,0,2,1,1,0
1,6.82366,4,5,0,33.408095,2,2,4,0,9.679732,2,1,2,1,1,1
2,2.638785,3.007281,5,2,40,0,2,-0.161383,0,11,0,1,1,1,2,0
2,4.480015,4.475244,1.977103,2,37.507227,0,2,5,1,12,0,1,0,1,1,0
1,1.97843,4,2.146531,0,39.994148,0,2,-0.83339,0,10.054911,0,1,1,1,0,0
2,4.861516,4.791895,5,1,40,2,2,3,0,11,2,1,0,1,1,1
3,3.861749,4.59845,5,0,40,2,12.965665,10.767011,0,12,1,1,1,1,1,1
2,2.011531,4,5,1,37.578004,0,2,1.949927,0,11,1,1,2,1,1,0
3,3.718952,4,5,0,40,2,2,5,0,15,2,1,1,1,2,1
2,2.570121,3.141432,5,0,40,1,2,3,0,11,0,1,1,1,2,0
1,2.023005,3.05794,1.686796,2,40,2,2,5,0,12,0,1,0,1,2,0
3,2.025524,4.483259,2.074624,0,37.848673,1,2,3,0,10.364574,0,1,0,1,2,0
3,6.374283,4.428295,5,0,35.738251,2,2,9.759587,0,12,0,1,2,1,0,1
1,5.775667,5.755531,5,0,37.498476,2,2,1.014684,0,12,0,1,1,1,2,1
2,3.661405,4,5,0,37.682986,2,2,3,0,11,1,1,1,1,2,1
3,3.494334,4,5,1,37.490585,1,2,3,0,9.981914,2,1,1,1,2,1
2,3.186974,5.496485,5,2,32.074969,2,2,5,1,15,2,1,2,1,2,1
2,5.609271,2.233749,5,0,40,1,2,1.084515,0,11,0,1,1,1,2,1
3,2.029064,2.331188,5,2,37.663368,1,2,5,0,11,0,1,1,1,2,0
1,5.61871,4,5,0,37.512747,2,14,5,0,11,1,1,2,1,2,1
2,4.50183,4,5,0,40,2,2,3,0,12,1,1,1,1,2,1
3,5.130234,4.399319,5,1,40,2,2,4,0,11,2,1,1,1,2,1
2,6.952664,3.057538,5,0,35.916979,2,2,4,0,11,0,1,2,1,2,1
2,1.990403,2.168292,5,0,37.919282,2,2,3,1,11,0,1,1,1,2,1
2,4.113387,4.350214,5,2,38.239155,2,2,4,0,11,0,1,2,1,2,1
2,4.767454,4,5,1,34.240632,1,2,5,1,12,0,1,1,1,2,1
2,1.999244,4.661571,3.79084,0,32.836657,2,2,3,1,9.603262,0,1,1,1,2,1
3,3.027556,3.448754,4.485652,0,33.705413,2,10,-2.831609,0,11,1,1,2,1,2,1
3,5.340121,4.269519,5.1,0,37.301627,2,2,4,0,13,2,1,1,1,1,1
1,2.72568,7.560141,5,0,37.026944,0,2,4,1,10.117205,1,1,0,1,2,0
1,4.461223,3.22286,5,2,38.141212,0,2,1.810857,0,9.849993,0,1,1,1,0,0
2,4.651256,6.515566,5,0,30.972598,2,2,5,0,12,0,1,1,1,1,1
3,2.026791,2.378314,5,2,37.162802,0,2,2.110671,1,10.083198,2,1,1,1,2,0
3,2.023039,2.296283,5,1,40,0,2,1.566853,0,9.680857,0,0,1,1,0,0
1,2.54243,4,5,0,37.061761,0,2,3,0,11,1,1,0,1,2,0
2,2.509438,4,5,0,34.217956,2,11.830832,5,0,12,2,1,1,1,2,1
2,4.370942,4.61743,2.063729,1,40,2,13.297126,4,0,13,0,1,1,1,2,1
1,2.036233,5.185389,5,0,38.447464,0,2,3,0,11,0,0,1,1,1,0
1,3.676367,4.557991,2.001236,2,40,0,8.000136,0.756887,0,10.181226,2,1,1,1,2,0
1,1.981769,4,5,0,38.771865,2,2,4,0,9.644609,1,1,1,1,0,0
2,4.508715,3.270789,5,0,37.28275,2,12.998971,5,0,12,2,1,2,1,2,1
2,3.033445,2.24594,5,1,40,2,2,3,0,11,0,0,1,1,2,0
2,3.782023,4,2.003428,0,36.960761,0,2,2.449274,0,12,1,1,2,1,0,0
3,2.635188,3.002161,5,2,40,0,2,4,0,12,1,1,0,1,2,0
2,4.279373,4.496361,5,1,40,2,2,3,0,11,1,1,2,1,2,1
2,2.555885,2.378787,5,2,40,0,10,3,0,9.718949,0,1,1,1,1,0
2,2.029778,4.546926,5,0,40,0,2.361128,3,0,10.372188,0,1,1,1,2,0
2,3.828693,4,5,0,37.441829,2,2,3,0,12,1,0,0,0,0,0
2,2.037998,2.896513,5,0,38.266015,2,2,5,1,11,2,1,0,1,1,0
1,2.047199,3.156604,5,0,40,0,2,5,0,11,0,1,1,1,2,0
1,3.133923,5.776294,5,1,35.084265,2,2,17.330808,1,11,0,1,1,1,1,1
2,4.485718,3.977807,5,0,31.203293,2,2,3,0,11,2,1,1,1,2,1
3,2.046876,2.37811,5,0,40,0,2,-0.478161,1,11,1,0,0,1,0,0
2,2.608097,2.53867,5,0,40,1,2,3,0,10.385408,0,1,1,1,0,0
2,5.016444,4.600736,5,2,39,2,2,5,0,11,1,1,1,1,2,1
2,3.172096,3.064108,5,0,38.182222,2,2,3,0,11,2,0,1,1,2,1
1,2.616653,4,5,0,37.902898,2,2,12.173134,1,13,2,1,1,1,2,1
2,4.565676,3.082475,5,0,40,2,2,3,0,9.456794,0,1,1,1,0,0
2,4.570053,4.571742,4.621144,0,37.679412,2,2,16.357806,0,12,2,1,1,1,2,1
2,3.90198,2.685452,5,0,40,2,2,4,0,12,1,1,2,1,2,1
2,4.907694,4.557924,5,0,37.643372,2,2,5,0,11,0,1,1,1,2,1
2,4.512436,3.06043,5,0,33.425205,2,2,-0.290017,1,9.78603,0,1,2,1,2,1
2,4.510901,4.570301,5,0,35.425136,2,2,3,0,11,2,1,1,1,2,1
2,5.839689,4,5,0,40,2,2,8.343433,0,10.394179,1,1,2,1,2,1
3,4.459803,5.426376,5,0,40,2,11.735887,3,0,12,1,1,2,1,2,1
3,6.477915,4.73844,5,0,36.160893,1,2,3,0,15,0,1,2,1,2,1
2,2.700488,4.391808,4.591424,1,40,2,2,3,0,12,2,1,1,1,2,1
3,5.96514,4.509387,5,0,37.278377,2,2,3,0,11,0,1,1,1,2,1
3,2.021286,2.376412,2.097597,0,34.883806,2,2,3.47391,0,9.543651,1,0,1,0,1,0
3,5.658735,4.716833,5,0,40,2,10,2.194114,0,12,2,1,1,1,2,1
3,1.977195,2.820356,5,1,31.186003,2,2,12.083915,1,11,1,1,1,1,1,1
2,6.715634,4.651085,4.677597,0,32.901316,2,2,5,0,13,0,1,2,1,2,1
3,3.714385,4,5,0,40,2,2,3,0,11,1,1,1,1,2,1
2,2.724999,3.491918,5.1,1,40,2,2,3,0,12,0,1,1,1,2,0
1,1.975096,4,1.943669,0,40,2,12.266056,4,0,9.918587,2,1,1,1,2,0
3,2.788879,3.582861,5,2,40,2,2,5,0,11,0,1,1,1,2,0
2,3.725276,2.395513,5,2,32.614489,2,2,0.515434,0,13,1,1,0,1,0,0
2,4.420349,4.416146,5,0,37.767651,2,2,20.086114,1,11,2,1,2,1,2,1
1,2.025366,4,5,2,40,0,2,28.446829,0,9.446233,2,1,1,1,2,0
3,5.043814,6.685239,5,1,38.213659,2,2,4,0,11,0,1,2,1,2,1
1,3.413672,4,5,0,40,2,2,-0.010588,0,11,1,1,2,1,2,1
3,4.599343,4.538187,5,0,37.737124,2,2,4,0,11,0,1,1,1,2,1
2,4.423151,4,5,2,37.75785,0,14,4,0,11,0,1,1,1,0,0
1,3.292552,3.083627,5,2,38.02334,0,2,3,0,11,1,0,1,1,1,0
3,6.228883,4.851005,5,0,40,2,2,4,0,11,2,1,1,1,2,1
2,4.397356,4.576741,4.607585,0,37.56994,2,2,3,0,15,2,1,1,1,2,1
3,5.506496,2.937446,4.531948,0,38.309048,2,2,3,0,13,1,1,1,1,2,1
1,5.017093,4,5,0,37.916539,2,2,6.60556,0,11,2,1,1,1,2,1
2,4.477815,4,3.307927,2,38.053427,0,2,3,0,11,1,1,1,1,1,0
3,4.45023,4,5,0,37.819126,2,2,3,0,11,2,1,2,1,2,1
2,2.797418,2.052754,5,0,40,0,8.708071,3,0,12,2,0,0,1,2,0
3,1.962116,5.772252,5,1,37.73267,2,2,16.177144,1,11,1,1,1,1,1,1
3,1.983524,2.692656,5,0,40,2,14,4,1,9.279801,0,1,0,1,2,0
3,4.36263,4.444933,5,0,37.932983,2,2,3,0,9.010542,0,1,1,1,2,1
2,3.44924,6.290155,5,0,40,2,2,4,0,11,1,1,1,1,2,1
3,3.70707,3.179278,3.227273,0,40,2,2,3,1,12,0,1,1,1,2,1
2,4.513224,4,5,0,40,2,2,4,0,11,1,1,2,1,1,1
3,5.810651,4.738042,5,0,40,2,10,3,0,11,2,1,1,1,1,1
2,2.501861,3.186737,5,0,40,2,2,3,1,11,0,1,1,1,1,1
3,2.025045,2.203335,5,0,40,1,2,3,0,10.110751,1,1,0,1,0,0
3,4.716311,6.064837,5,1,40,2,14,3,0,12,2,1,2,1,2,1
1,3.073153,4,5,0,40,2,2,17.469635,0,15,1,1,1,1,2,1
2,4.535297,4.522509,5,0,40,2,2,4,0,11,1,1,1,1,1,1
1,7.16252,4,5,0,37.270579,2,3.3433,3,0,12,0,1,1,1,2,1
3,7.098298,6.004183,5,0,40,2,11.53111,5,0,12,1,1,2,1,2,1
2,4.390378,4.364298,5,0,29.901771,2,9.912565,5,0,11,0,1,2,1,0,1
2,6.044871,4.553889,5,0,37.749209,2,2,5,0,12,2,1,1,1,2,1
2,4.547424,4.362486,5,0,37.851566,2,2,4,0,12,2,1,1,1,1,1
3,1.995,4.510141,5,0,37.897277,2,2,5.29319,0,11,1,1,1,1,2,0
1,4.104804,2.360807,5.1,0,40,1,2,3,0,13,0,0,1,0,2,0
1,2.034652,2.337329,5,1,37.477267,2,2,0.713255,1,12,2,1,1,1,2,1
2,2.813417,4.428841,5,0,40,2,2,4,0,11,0,1,1,1,2,1
2,3.385506,6.431642,5,2,38.430473,0,2,3,1,9.436287,1,0,0,1,0,0
2,3.482249,6.817158,5,1,40,1,2,3,0,11,1,0,2,1,2,1
2,4.687925,4,5,0,40,0,2,3,0,9.642127,0,0,1,1,1,0
3,4.415076,4.266871,5,0,40,2,2,3,0,9.839289,1,1,2,1,2,1
2,6.547575,4.298085,4.491774,1,40,2,2,3,0,13,1,1,2,1,2,1
2,2.942872,2.33206,5,0,40,2,2,3,0,11,0,0,1,1,0,0
2,3.734523,2.894393,2.132368,0,37.599919,0,2,3,0,9.23853,0,0,1,1,1,0
1,1.951049,4,2.04482,0,40,2,2,3,1,9.917476,1,1,0,1,0,0
2,2.631821,5.881117,5,0,40,2,2,4,0,9.984179,1,1,1,1,2,1
2,2.843549,5.058112,5,1,40,2,2,4,0,9.721545,1,1,1,1,2,1
2,4.495631,4,2.684697,1,38.170561,2,2,3,1,11,1,1,1,1,1,1
3,4.012014,3.479893,5,0,37.50098,2,2,21.214704,0,9.667734,0,1,1,1,2,1
2,4.37746,2.814265,5,0,40,2,2,4,1,11,0,1,1,1,2,1
2,3.528188,4,5,0,34.285805,2,2,3,0,9.616047,0,1,2,1,2,1
1,2.013904,4,5,2,40,0,2,3,0,11,0,1,1,1,2,0
1,2.975111,4,5,0,36.706429,1,2,4,0,12,2,1,1,1,2,1
1,3.384405,4,5,2,40,0,2,3,1,11,0,1,0,1,2,0
1,5.482872,3.272088,5.1,0,32.953511,2,2,15.551486,0,13,1,1,2,1,2,1
2,1.974164,1.966988,2.041728,0,40,1,2,24.814568,0,9.889216,0,0,0,0,0,0
2,6.358408,4.473647,5,0,37.471071,2,2,3,0,11,2,1,1,1,2,1
1,4.451737,4,5,2,36.983462,2,2,3.045118,1,12,2,1,1,1,2,1
2,5.178533,4.467247,5,0,37.363281,2,2,4,0,11,0,1,1,1,2,1
3,1.988718,2.272818,5,0,36.367479,1,2,5,0,11,1,0,1,1,1,0
3,2.066976,2.303364,1.976509,2,40,2,2,5,0,10.804308,0,0,0,1,1,0
2,4.373498,4,5,0,34.838013,2,2,14.130051,0,15,0,1,1,1,0,1
1,3.347276,4,5,0,40,0,2,3,0,9.606318,1,1,1,1,0,0
3,5.576407,4.799425,4.384535,1,37.705173,0,2,3,0,13,0,1,2,1,2,1
3,4.499165,5.068325,5,0,40,2,2,3,0,11,2,1,1,1,2,1
2,4.470036,4,5,0,40,0,2,3,1,11,1,0,0,0,0,0
3,1.974262,5.779719,5,0,37.677281,2,14,0.937837,1,11,0,0,0,1,0,0
1,2.017609,4,5,2,40,1,10,4,1,12,0,0,0,1,2,0
2,4.427619,4.356714,5,1,40,2,12.55002,5,0,15,1,1,2,1,2,1
3,4.493716,5.033852,5,0,40,2,2,3,0,11,1,1,1,1,2,1
2,4.989032,4.695154,5,0,40,2,2,4,0,11,1,1,1,1,1,1
3,6.256945,6.991174,5,0,37.713671,2,6.419616,5,0,11,0,1,2,1,2,1
3,3.846481,4,5,0,37.57723,2,2,3,0,11,2,1,1,1,2,1
1,2.661063,4.565915,5,0,40,2,2,32.903976,1,12,0,1,0,1,2,0
2,6.907436,4.230913,5,0,38.011217,1,2,1.04723,0,11,0,0,1,1,0,0
2,6.059391,3.134215,5,0,38.024354,2,2,5,0,11,0,1,0,1,0,1
2,4.522505,4,5,0,29.677448,2,2,3,1,11,1,1,1,1,2,1
2,3.039243,3.115452,5,0,40,2,2,5,1,9.928967,2,1,1,1,2,1
2,6.778747,4.553483,5,0,40,2,2,5,0,15,1,1,2,1,2,1
1,5.032049,4.318064,2.101354,0,40,2,2,3,0,10.181351,1,0,1,1,2,0
3,2.013243,2.670073,5,1,37.812801,0,2,1.996025,1,10.062943,0,1,0,1,2,0
2,3.530258,2.501527,5,0,37.740395,1,2,3,1,11,2,0,0,0,1,0
3,1.952904,2.974086,5,1,33.004848,2,2,3,1,11,1,1,1,1,2,1
2,7.342629,4,4.540773,0,36.153624,2,14,1.846277,0,13,0,1,0,1,1,1
2,6.178041,2.541275,4.625586,2,33.450186,2,2,4,0,12,2,1,1,1,2,1
2,4.566834,3.297902,5,0,40,1,2,4,1,11,0,1,1,1,2,1
2,3.726489,4,5,2,39,0,2,4,1,12,2,1,0,1,0,0
2,4.384806,2.933409,5,2,35.89666,2,2,4,0,11,2,1,1,1,2,1
2,2.950873,4.524979,5,1,37.480384,2,2,4,0,11,0,1,2,1,2,1
2,4.418585,4.553831,5,2,38.52485,2,2,3,1,12,1,1,1,1,2,1
2,4.390288,4,5,0,40,2,2,5,1,11,1,1,1,1,2,1
3,2.576945,4.888322,5,0,40,1,2,3,0,11,0,0,1,1,1,0
3,2.039089,6.183326,5,0,34.238853,2,2,3,1,15,1,1,2,1,2,1
3,2.018428,4.625503,5,1,40,2,8.683103,1.705998,0,9.314263,0,1,2,1,2,1
3,1.981209,3.503215,5,0,37.966797,2,10,13.132851,1,12,1,1,1,1,2,1
2,4.154432,4,5,0,40,2,2,4,0,12,1,1,1,1,1,1
1,3.843315,4,5,0,40,2,2,3,0,12,0,0,1,1,2,0
2,5.228898,4.610602,4.518881,0,38.588765,2,2,3,0,11,1,1,2,1,1,1
2,1.984715,3.146369,2.053133,2,40,2,2,3,0,10.009124,0,1,0,1,1,0
2,4.441864,4,5,1,40,2,4.891191,1.163281,0,15,1,1,2,1,2,1
2,4.433244,4,5,0,37.811831,1,2,5,1,11,0,1,1,1,2,1
3,6.431977,3.156997,4.05056,0,35.467977,2,2,14.748793,0,12,2,1,2,1,2,1
2,4.513469,4,5,1,40,2,2,0.967413,0,11,1,1,2,1,2,1
2,2.698496,2.339722,2.414818,0,40,2,2,1.580302,0,10.362504,0,0,1,1,0,0
2,3.193197,4.439066,5,0,40,2,2,3,1,15,0,1,1,1,2,1
2,4.565332,6.575338,5,0,40,2,2,5,1,11,2,1,1,1,1,1
3,3.91663,2.348896,2.064933,0,40,0,2,3,1,9.557034,0,1,1,1,0,0
3,4.515987,4.453323,5,0,31.159675,2,2,3,0,15,2,1,2,1,1,1
2,4.409834,4,5,0,37.989542,2,2,4,0,11,0,1,1,1,2,1
3,4.375633,4.632573,5,0,40,0,2,3,0,11,0,0,0,1,0,0
1,4.766287,4,5,0,28.902252,0,2,2.144243,0,12,2,1,2,1,2,1
2,4.696736,4.557599,5.1,2,39.001728,0,2,0.841333,0,15,1,0,1,1,1,0
1,3.997798,6.576308,5,0,37.970166,0,9.221014,4,0,9.557168,2,1,1,1,2,0
1,2.929734,4,5,0,38.154594,0,2,4,0,9.577169,1,1,1,1,0,0
2,2.055028,2.52959,5,2,37.146148,0,2,1.032883,0,11,0,0,1,1,0,0
2,4.503254,5.608459,4.496454,0,36.49388,2,12.993912,5,0,11,2,1,1,1,2,1
2,4.583742,4,5,0,40,1,2,4,1,11,0,1,2,1,2,1
1,3.288945,4,5,0,40,2,2,3,0,10.496625,2,1,1,1,2,0
2,1.982031,4.347214,2.033451,0,40,0,10,1.243515,0,13,2,0,1,1,1,0
3,4.70402,4.464549,5,0,40,2,2,3,0,11,2,1,1,1,2,1
1,2.022692,4,5,2,40,1,2,3,0,11,0,0,2,0,2,0
1,5.422118,4,5,0,37.069906,2,2,4,0,9.482519,0,1,0,1,1,1
3,1.999455,1.985225,5,0,30.902915,0,2,3,1,9.654489,1,0,0,1,0,0
1,5.521618,4,5,0,37.160709,2,2,4,0,11,2,1,2,1,2,1
2,4.442539,4.510077,5,0,38.709872,2,2,3,0,11,0,1,2,1,2,1
1,3.749699,4.284103,5,0,38.629267,0,2,3,1,13,1,1,0,1,2,0
3,2.010147,2.849637,5,0,40,2,12.479081,5,1,11,2,1,0,1,1,1
2,3.040046,4.768201,5,1,34.650386,2,2,3,0,15,2,1,1,1,2,1
3,4.465145,2.436514,5,0,40,2,2,5,0,12,1,1,2,1,2,1
2,3.67067,4,5,2,32.223289,2,2,5,0,9.622164,1,1,2,1,2,1
2,2.058078,2.195736,4.589882,1,40,2,2,6.718654,1,12,0,1,0,1,1,1
3,4.531396,2.019551,5,1,37.756376,2,2,3,1,13,0,1,1,1,2,1
